css/css-logical/animation-001.html	FAIL	Logical properties can be animated using object notation	assert_equals: expected "50px" but got "0px"
css/css-logical/animations/margin-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <marginU+2dinline> from [10px] to [20px] at (U+2d0.3) should be [7px]	assert_equals: expected "" but got "7px "
css/css-logical/animations/margin-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <marginU+2dinline> from [10px] to [20px] at (0) should be [10px]	assert_equals: expected "" but got "10px "
css/css-logical/animations/margin-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <marginU+2dinline> from [10px] to [20px] at (0.3) should be [13px]	assert_equals: expected "" but got "13px "
css/css-logical/animations/margin-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <marginU+2dinline> from [10px] to [20px] at (0.6) should be [16px]	assert_equals: expected "" but got "16px "
css/css-logical/animations/margin-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <marginU+2dinline> from [10px] to [20px] at (1) should be [20px]	assert_equals: expected "" but got "20px "
css/css-logical/animations/margin-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <marginU+2dinline> from [10px] to [20px] at (1.5) should be [25px]	assert_equals: expected "" but got "25px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dblock> from [10px] to [20px] at (U+2d0.3) should be [7px]	assert_equals: expected "" but got "7px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dblock> from [10px] to [20px] at (0) should be [10px]	assert_equals: expected "" but got "10px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dblock> from [10px] to [20px] at (0.3) should be [13px]	assert_equals: expected "" but got "13px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dblock> from [10px] to [20px] at (0.6) should be [16px]	assert_equals: expected "" but got "16px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dblock> from [10px] to [20px] at (1) should be [20px]	assert_equals: expected "" but got "20px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dblock> from [10px] to [20px] at (1.5) should be [25px]	assert_equals: expected "" but got "25px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dblock> from [10px] to [20px] at (U+2d0.3) should be [7px]	assert_equals: expected "" but got "7px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dblock> from [10px] to [20px] at (0) should be [10px]	assert_equals: expected "" but got "10px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dblock> from [10px] to [20px] at (0.3) should be [13px]	assert_equals: expected "" but got "13px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dblock> from [10px] to [20px] at (0.6) should be [16px]	assert_equals: expected "" but got "16px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dblock> from [10px] to [20px] at (1) should be [20px]	assert_equals: expected "" but got "20px "
css/css-logical/animations/padding-block-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dblock> from [10px] to [20px] at (1.5) should be [25px]	assert_equals: expected "" but got "25px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dinline> from [10px] to [20px] at (U+2d0.3) should be [7px]	assert_equals: expected "" but got "7px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dinline> from [10px] to [20px] at (0) should be [10px]	assert_equals: expected "" but got "10px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dinline> from [10px] to [20px] at (0.3) should be [13px]	assert_equals: expected "" but got "13px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dinline> from [10px] to [20px] at (0.6) should be [16px]	assert_equals: expected "" but got "16px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dinline> from [10px] to [20px] at (1) should be [20px]	assert_equals: expected "" but got "20px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions: property <paddingU+2dinline> from [10px] to [20px] at (1.5) should be [25px]	assert_equals: expected "" but got "25px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dinline> from [10px] to [20px] at (U+2d0.3) should be [7px]	assert_equals: expected "" but got "7px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dinline> from [10px] to [20px] at (0) should be [10px]	assert_equals: expected "" but got "10px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dinline> from [10px] to [20px] at (0.3) should be [13px]	assert_equals: expected "" but got "13px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dinline> from [10px] to [20px] at (0.6) should be [16px]	assert_equals: expected "" but got "16px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dinline> from [10px] to [20px] at (1) should be [20px]	assert_equals: expected "" but got "20px "
css/css-logical/animations/padding-inline-interpolation.html	FAIL	CSS Transitions with transition: all: property <paddingU+2dinline> from [10px] to [20px] at (1.5) should be [25px]	assert_equals: expected "" but got "25px "
css/css-logical/getComputedStyle-listing.html	FAIL	insetU+2dblockU+2dstart	assert_true: The computed style contains insetU+2dblockU+2dstart or insetBlockStart in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	insetU+2dblockU+2dend	assert_true: The computed style contains insetU+2dblockU+2dend or insetBlockEnd in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	insetU+2dinlineU+2dstart	assert_true: The computed style contains insetU+2dinlineU+2dstart or insetInlineStart in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	insetU+2dinlineU+2dend	assert_true: The computed style contains insetU+2dinlineU+2dend or insetInlineEnd in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	marginU+2dblockU+2dstart	assert_true: The computed style contains marginU+2dblockU+2dstart or marginBlockStart in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	marginU+2dblockU+2dend	assert_true: The computed style contains marginU+2dblockU+2dend or marginBlockEnd in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	marginU+2dinlineU+2dstart	assert_true: The computed style contains marginU+2dinlineU+2dstart or marginInlineStart in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	marginU+2dinlineU+2dend	assert_true: The computed style contains marginU+2dinlineU+2dend or marginInlineEnd in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	paddingU+2dblockU+2dstart	assert_true: The computed style contains paddingU+2dblockU+2dstart or paddingBlockStart in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	paddingU+2dblockU+2dend	assert_true: The computed style contains paddingU+2dblockU+2dend or paddingBlockEnd in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	paddingU+2dinlineU+2dstart	assert_true: The computed style contains paddingU+2dinlineU+2dstart or paddingInlineStart in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	paddingU+2dinlineU+2dend	assert_true: The computed style contains paddingU+2dinlineU+2dend or paddingInlineEnd in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	blockU+2dsize	assert_true: The computed style contains blockU+2dsize or blockSize in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	inlineU+2dsize	assert_true: The computed style contains inlineU+2dsize or inlineSize in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	maxU+2dblockU+2dsize	assert_true: The computed style contains maxU+2dblockU+2dsize or maxBlockSize in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	maxU+2dinlineU+2dsize	assert_true: The computed style contains maxU+2dinlineU+2dsize or maxInlineSize in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	minU+2dblockU+2dsize	assert_true: The computed style contains minU+2dblockU+2dsize or minBlockSize in the property list. expected true got false
css/css-logical/getComputedStyle-listing.html	FAIL	minU+2dinlineU+2dsize	assert_true: The computed style contains minU+2dinlineU+2dsize or minInlineSize in the property list. expected true got false
css/css-logical/inheritance.html	FAIL	Property blockU+2dsize has initial value 0px	assert_equals: expected "0px" but got "auto"
css/css-logical/inheritance.html	FAIL	Property borderU+2dendU+2dendU+2dradius has initial value 0px	assert_true: borderU+2dendU+2dendU+2dradius doesn't seem to be supported in the computed style expected true got false
css/css-logical/inheritance.html	FAIL	Property borderU+2dendU+2dendU+2dradius does not inherit	assert_true: expected true got false
css/css-logical/inheritance.html	FAIL	Property borderU+2dendU+2dstartU+2dradius has initial value 0px	assert_true: borderU+2dendU+2dstartU+2dradius doesn't seem to be supported in the computed style expected true got false
css/css-logical/inheritance.html	FAIL	Property borderU+2dendU+2dstartU+2dradius does not inherit	assert_true: expected true got false
css/css-logical/inheritance.html	FAIL	Property borderU+2dstartU+2dendU+2dradius has initial value 0px	assert_true: borderU+2dstartU+2dendU+2dradius doesn't seem to be supported in the computed style expected true got false
css/css-logical/inheritance.html	FAIL	Property borderU+2dstartU+2dendU+2dradius does not inherit	assert_true: expected true got false
css/css-logical/inheritance.html	FAIL	Property borderU+2dstartU+2dstartU+2dradius has initial value 0px	assert_true: borderU+2dstartU+2dstartU+2dradius doesn't seem to be supported in the computed style expected true got false
css/css-logical/inheritance.html	FAIL	Property borderU+2dstartU+2dstartU+2dradius does not inherit	assert_true: expected true got false
css/css-logical/inheritance.html	FAIL	Property inlineU+2dsize has initial value 300px	assert_equals: expected "300px" but got "auto"
css/css-logical/inheritance.html	FAIL	Property minU+2dblockU+2dsize has initial value 0px	assert_equals: expected "0px" but got "auto"
css/css-logical/inheritance.html	FAIL	Property minU+2dinlineU+2dsize has initial value 0px	assert_equals: expected "0px" but got "auto"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2dinlineU+2dcolor shorthand sets longhands and serializes correctly.	assert_equals: shorthand in inline style, borderU+2dinlineU+2dstartU+2dcolor expected "rgb(1, 1, 1)" but got ""
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2dblockU+2dcolor shorthand sets longhands and serializes correctly.	assert_equals: shorthand in inline style, borderU+2dblockU+2dstartU+2dcolor expected "rgb(1, 1, 1)" but got ""
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2dcolor shorthand sets longhands and serializes correctly.	assert_equals: shorthand in computed style, borderU+2dcolor expected "rgb(1, 1, 1) rgb(2, 2, 2) rgb(3, 3, 3) rgb(4, 4, 4)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that logical borderU+2d*U+2dcolor properties share computed values with their physical associates, with 'writingU+2dmode: horizontalU+2dtb; direction: ltr; '.	assert_equals: logical properties on one declaration, writing mode properties on another, 'writingU+2dmode: horizontalU+2dtb; direction: ltr; ', borderU+2dleftU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor shorthands set the computed value of both logical and physical longhands, with 'writingU+2dmode: horizontalU+2dtb; direction: ltr; '.	assert_equals: shorthand properties on one declaration, writing mode properties on another, 'writingU+2dmode: horizontalU+2dtb; direction: ltr; ', borderU+2dinlineU+2dstartU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor properties honor order of appearance when both logical and physical associates are declared, with 'writingU+2dmode: horizontalU+2dtb; direction: ltr; '.	assert_equals: 'borderU+2dinlineU+2dstartU+2dcolor' last on single declaration, 'writingU+2dmode: horizontalU+2dtb; direction: ltr; ', borderU+2dleftU+2dcolor expected "rgb(5, 5, 5)" but got "rgb(1, 1, 1)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor properties honor selector specificty when both logical and physical associates are declared, with 'writingU+2dmode: horizontalU+2dtb; direction: ltr; '.	assert_equals: 'borderU+2dinlineU+2dstartU+2dcolor', two declarations, 'writingU+2dmode: horizontalU+2dtb; direction: ltr; ', borderU+2dleftU+2dcolor expected "rgb(5, 5, 5)" but got "rgb(1, 1, 1)"
css/css-logical/logical-box-border-color.html	FAIL	Test that logical borderU+2d*U+2dcolor properties share computed values with their physical associates, with 'writingU+2dmode: horizontalU+2dtb; direction: rtl; '.	assert_equals: logical properties on one declaration, writing mode properties on another, 'writingU+2dmode: horizontalU+2dtb; direction: rtl; ', borderU+2drightU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor shorthands set the computed value of both logical and physical longhands, with 'writingU+2dmode: horizontalU+2dtb; direction: rtl; '.	assert_equals: shorthand properties on one declaration, writing mode properties on another, 'writingU+2dmode: horizontalU+2dtb; direction: rtl; ', borderU+2dinlineU+2dstartU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor properties honor order of appearance when both logical and physical associates are declared, with 'writingU+2dmode: horizontalU+2dtb; direction: rtl; '.	assert_equals: 'borderU+2dinlineU+2dstartU+2dcolor' last on single declaration, 'writingU+2dmode: horizontalU+2dtb; direction: rtl; ', borderU+2dinlineU+2dendU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor properties honor selector specificty when both logical and physical associates are declared, with 'writingU+2dmode: horizontalU+2dtb; direction: rtl; '.	assert_equals: 'borderU+2dinlineU+2dstartU+2dcolor', two declarations, 'writingU+2dmode: horizontalU+2dtb; direction: rtl; ', borderU+2dinlineU+2dendU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that logical borderU+2d*U+2dcolor properties share computed values with their physical associates, with 'writingU+2dmode: verticalU+2drl; direction: rtl; '.	assert_equals: logical properties on one declaration, writing mode properties on another, 'writingU+2dmode: verticalU+2drl; direction: rtl; ', borderU+2dbottomU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor shorthands set the computed value of both logical and physical longhands, with 'writingU+2dmode: verticalU+2drl; direction: rtl; '.	assert_equals: shorthand properties on one declaration, writing mode properties on another, 'writingU+2dmode: verticalU+2drl; direction: rtl; ', borderU+2dinlineU+2dstartU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor properties honor order of appearance when both logical and physical associates are declared, with 'writingU+2dmode: verticalU+2drl; direction: rtl; '.	assert_equals: 'borderU+2dinlineU+2dstartU+2dcolor' last on single declaration, 'writingU+2dmode: verticalU+2drl; direction: rtl; ', borderU+2dblockU+2dendU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor properties honor selector specificty when both logical and physical associates are declared, with 'writingU+2dmode: verticalU+2drl; direction: rtl; '.	assert_equals: 'borderU+2dinlineU+2dstartU+2dcolor', two declarations, 'writingU+2dmode: verticalU+2drl; direction: rtl; ', borderU+2dblockU+2dendU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that logical borderU+2d*U+2dcolor properties share computed values with their physical associates, with 'writingU+2dmode: sidewaysU+2drl; direction: rtl; '.	assert_equals: logical properties on one declaration, writing mode properties on another, 'writingU+2dmode: sidewaysU+2drl; direction: rtl; ', borderU+2dbottomU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor shorthands set the computed value of both logical and physical longhands, with 'writingU+2dmode: sidewaysU+2drl; direction: rtl; '.	assert_equals: shorthand properties on one declaration, writing mode properties on another, 'writingU+2dmode: sidewaysU+2drl; direction: rtl; ', borderU+2dinlineU+2dstartU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor properties honor order of appearance when both logical and physical associates are declared, with 'writingU+2dmode: sidewaysU+2drl; direction: rtl; '.	assert_equals: 'borderU+2dinlineU+2dstartU+2dcolor' last on single declaration, 'writingU+2dmode: sidewaysU+2drl; direction: rtl; ', borderU+2dblockU+2dendU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor properties honor selector specificty when both logical and physical associates are declared, with 'writingU+2dmode: sidewaysU+2drl; direction: rtl; '.	assert_equals: 'borderU+2dinlineU+2dstartU+2dcolor', two declarations, 'writingU+2dmode: sidewaysU+2drl; direction: rtl; ', borderU+2dblockU+2dendU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that logical borderU+2d*U+2dcolor properties share computed values with their physical associates, with 'writingU+2dmode: verticalU+2drl; direction: ltr; '.	assert_equals: logical properties on one declaration, writing mode properties on another, 'writingU+2dmode: verticalU+2drl; direction: ltr; ', borderU+2dtopU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
css/css-logical/logical-box-border-color.html	FAIL	Test that borderU+2d*U+2dcolor shorthands set the computed value of both logical and physical longhands, with 'writingU+2dmode: verticalU+2drl; direction: ltr; '.	assert_equals: shorthand properties on one declaration, writing mode properties on another, 'writingU+2dmode: verticalU+2drl; direction: ltr; ', borderU+2dinlineU+2dstartU+2dcolor expected "rgb(1, 1, 1)" but got "rgb(0, 0, 0)"
